model,condition,seed,turn,agent,position_in_turn,read_policy,action,parse_mode,api_error,n_real_foreign_returned,n_placebo_returned,decrypt_asset,decrypt_ok,password_source,submit_grade,decrypted_after,n_tokens,n_placeholders,mean_H_lower_bits,mean_H_renorm_bits,sum_H_lower_bits,mean_surprisal_bits,sum_surprisal_bits,mean_coverage,q_READ,q_WRITE,q_DECRYPT,q_SUBMIT,q_OTHER,q_DONE,action_token_pos,prompt_tokens,completion_tokens,cost_usd,latency_s,finish_reason,provider_returned,completion_text
qwen3-235b,base,13,12,A2,0,own_only,read_log,first_line,,0,0,,,,,SCHEMA,2,0,0.29107134458909417,0.2909937572284011,0.5821426891781883,0.0804894015241902,0.1609788030483804,0.9999106975460592,0.8945507409114658,0.08328523690414406,0.018582456245976573,0.0032258142452996825,0.00035575169311389686,,0,729,3,0.00016302,0.7016,stop,Google,READ_LOG
qwen3-235b,base,13,12,A1,1,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.24678903008315922,0.24671225806990052,0.49357806016631844,0.06066593801867661,0.12133187603735322,0.9999214058247465,0.9196847365606305,0.016861101554414105,0.058797557563517865,0.004258168301731863,0.0003984360197055689,,0,612,3,0.00013728,0.5193,stop,Google,READ_LOG
qwen3-235b,base,13,13,A2,0,own_only,read_log,first_line,,0,0,,,,,SCHEMA,2,0,0.5189721746782122,0.5189394882651025,1.0379443493564244,0.2492946138254192,0.4985892276508384,0.999921574575066,0.707903047158995,0.2605153427549693,0.02745635033278119,0.0037142121941965422,0.00041104755905796333,,0,729,3,0.00016302,0.4885,stop,Google,READ_LOG
qwen3-235b,base,13,13,A1,1,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.22812344019892722,0.22806196494734815,0.45624688039785444,0.05655184804506795,0.1131036960901359,0.9999394295201836,0.9248487942929557,0.013209731257932393,0.05913053548319683,0.002597245512161857,0.00021369345375318053,,0,612,3,0.00013728,0.9428,stop,Google,READ_LOG
qwen3-235b,base,13,14,A2,0,own_only,read_log,first_line,,0,0,,,,,SCHEMA,2,0,0.44626195568576676,0.4462174930607232,0.8925239113715335,0.1556866819899464,0.3113733639798928,0.9999204816188465,0.8059995842172512,0.14015108534980916,0.051535436453339425,0.0019975760881950338,0.0003163178914052181,,0,729,3,0.00016302,0.55,stop,Google,READ_LOG
qwen3-235b,base,13,14,A1,1,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.36474424105539943,0.3646825590058488,0.7294884821107989,0.10228234819734316,0.20456469639468633,0.9999160209477973,0.8680162810691798,0.06296361426001415,0.06288852499316883,0.005847582385033265,0.00028399729260387974,,0,612,3,0.00013728,0.4949,stop,Google,READ_LOG
qwen3-235b,base,13,15,A2,0,own_only,read_log,first_line,,0,0,,,,,SCHEMA,2,0,0.5670409900148276,0.5670106680559788,1.134081980029655,0.30889685676376727,0.6177937135275345,0.9999078690729868,0.6517850707924131,0.3080009160157793,0.03679114121825893,0.0030178582911402864,0.00040501368240837457,,0,729,3,0.00016302,0.9681,stop,Google,READ_LOG
qwen3-235b,base,13,15,A1,1,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.19873897951663094,0.19866874761273515,0.3974779590332619,0.04164311023853377,0.08328622047706755,0.9999344183661207,0.9441225412058676,0.025183417011459666,0.022210865722294616,0.008167402820333411,0.00031577324004468713,,0,612,3,0.00013728,0.7489,stop,Google,READ_LOG
qwen3-235b,base,13,16,A2,0,own_only,read_log,first_line,,0,0,,,,,SCHEMA,2,0,0.593779821910209,0.5937382892938382,1.187559643820418,0.4041080646781436,0.8082161293562872,0.9998394412638202,0.5712293203002984,0.3928134439739374,0.03223654811504001,0.002996808568855663,0.0007238790418685425,,0,729,3,0.00016302,0.4634,stop,Google,READ_LOG
qwen3-235b,base,13,16,A1,1,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.27188372896594426,0.27181973970651147,0.5437674579318885,0.06741918082259145,0.1348383616451829,0.9999311882109154,0.9110269582273941,0.05830293275190701,0.024288022094867023,0.006137577626175941,0.00024450929965594173,,0,612,3,0.00013728,0.4882,stop,Google,READ_LOG
qwen3-235b,base,13,17,A2,0,own_only,read_log,first_line,,0,0,,,,,SCHEMA,2,0,0.5215441379701619,0.5214996534447938,1.0430882759403237,0.24978611870439008,0.49957223740878015,0.9998922735845089,0.7074503238099282,0.26036430893286594,0.027441153753548556,0.004205910999316838,0.0005383025043404137,,0,729,3,0.00016302,0.4417,stop,Google,READ_LOG
qwen3-235b,base,13,17,A1,1,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.3008766239978614,0.3007840162665318,0.6017532479957228,0.07522253512285529,0.15044507024571058,0.9998929448194196,0.9012657208176985,0.03965616351534437,0.050863642658863305,0.007795880451876777,0.00041859255621702407,,0,612,3,0.00013728,0.5261,stop,Google,READ_LOG
qwen3-235b,base,13,18,A2,0,own_only,read_log,first_line,,0,0,,,,,SCHEMA,2,0,0.4384747631805451,0.4384326903836372,0.8769495263610902,0.19205212329219573,0.38410424658439146,0.9999267647537693,0.7663512510367227,0.21970461192245505,0.00965458396476818,0.004020962725567001,0.0002685903504870221,,0,729,3,0.00016302,0.6069,stop,Google,READ_LOG
qwen3-235b,base,13,18,A1,1,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.18855730090644762,0.18849384465384508,0.37711460181289524,0.04088660979843505,0.0817732195968701,0.9999415117058592,0.9451220884181349,0.019641008741392674,0.03235328325530209,0.002654250554171392,0.00022936903099888544,,0,612,3,0.00013728,0.4984,stop,Google,READ_LOG
qwen3-235b,base,13,19,A2,0,own_only,read_log,first_line,,0,0,,,,,SCHEMA,2,0,0.3998001654602705,0.39976062079409147,0.799600330920541,0.1686788211358706,0.3373576422717412,0.9999389713622944,0.7915822429812489,0.20025653661064402,0.005338550925084824,0.002519149864267304,0.0003035196187549024,,0,729,3,0.00016302,0.7935,stop,Google,READ_LOG
qwen3-235b,base,13,19,A1,1,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.17254494559435146,0.17248370801777702,0.3450898911887029,0.03777687091978081,0.07555374183956162,0.9999448487173903,0.9491812258139195,0.011964812013175539,0.0368128790062794,0.0018321088865938596,0.00020897428003166548,,0,612,3,0.00013728,0.4882,stop,Google,READ_LOG
qwen3-235b,base,13,20,A2,0,own_only,read_log,first_line,,0,0,,,,,SCHEMA,2,0,0.4816180595448852,0.48157422590021987,0.9632361190897704,0.23850332590448584,0.47700665180897167,0.9999108454609675,0.7185741997442183,0.2645025841564796,0.014919196032237078,0.0015716551002956565,0.0004323649667692979,,0,729,3,0.00016302,0.5271,stop,Google,READ_LOG
qwen3-235b,base,13,20,A1,1,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.35512528425368606,0.35505905815558075,0.7102505685073721,0.10032703543861077,0.20065407087722154,0.999913168299947,0.8703517729018939,0.0631221466356019,0.06304776943430598,0.0031383993271177205,0.0003399117010805282,,0,612,3,0.00013728,0.4764,stop,Google,READ_LOG
qwen3-235b,base,13,21,A2,0,own_only,read_log,first_line,,0,0,,,,,SCHEMA,2,0,0.39827480948271554,0.39823731636489906,0.7965496189654311,0.16839062120639103,0.33678124241278207,0.9999426533533071,0.7918983175081108,0.20029135000617643,0.004712845086576622,0.002855713017992844,0.0002417743811433478,,0,729,3,0.00016302,1.5508,stop,Google,READ_LOG
qwen3-235b,base,13,21,A1,1,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.33581797204365094,0.33575662675399987,0.6716359440873019,0.09351182560685925,0.1870236512137185,0.9999223563935203,0.8785753752703754,0.08178636400021821,0.03407359183836294,0.005223367747973102,0.00034130114307027873,,0,612,3,0.00013728,0.4647,stop,Google,READ_LOG
qwen3-235b,base,13,22,A2,0,own_only,read_log,first_line,,0,0,,,,,SCHEMA,2,0,0.46963214590106517,0.4695963461668902,0.9392642918021303,0.21627263347761377,0.43254526695522755,0.9999311334626777,0.7410476508585285,0.24070370700336366,0.013582085250406576,0.004405911903976448,0.00026064498372473473,,0,729,3,0.00016302,0.4712,stop,Google,READ_LOG
qwen3-235b,base,13,22,A1,1,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.29186912858259484,0.2918016909968875,0.5837382571651897,0.07614006213745617,0.15228012427491233,0.9999233889572072,0.8999953788307221,0.030836197917341112,0.06520221195069677,0.00367749630798546,0.0002887149932545392,,0,612,3,0.00013728,0.4701,stop,Google,READ_LOG
qwen3-235b,base,13,23,A2,0,own_only,read_log,first_line,,0,0,,,,,SCHEMA,2,0,0.2971087320772524,0.2970679240443235,0.5942174641545048,0.08305447980550999,0.16610895961101999,0.9999523781444946,0.8913502820739737,0.0829972190191613,0.02376409619961996,0.0017205137655666885,0.00016788894167832656,,0,729,3,0.00016302,0.4599,stop,Google,READ_LOG
qwen3-235b,base,13,23,A1,1,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.24323555888096057,0.24314282015066135,0.48647111776192115,0.05723621108970354,0.11447242217940708,0.9999050042204707,0.9239826577469564,0.040659280585965026,0.0316301710933912,0.0033317074360009686,0.0003961831376863705,,0,612,3,0.00013728,0.5621,stop,Google,READ_LOG
qwen3-235b,base,13,24,A2,0,own_only,read_log,first_line,,0,0,,,,,SCHEMA,2,0,0.4615671293488466,0.46152021225379264,0.9231342586976932,0.18358296664138127,0.36716593328276254,0.9999109652335504,0.775448732744294,0.19619373539719218,0.018252358959995517,0.00975969905677931,0.00034547384173893355,,0,729,3,0.00016302,0.499,stop,Google,READ_LOG
qwen3-235b,base,13,24,A1,1,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.2666222773549086,0.2665502226527189,0.5332445547098172,0.06477748469281605,0.1295549693856321,0.9999226284110485,0.9143371040474855,0.045573201554044276,0.03546328627503244,0.0042334202423466305,0.0003929878810911699,,0,612,3,0.00013728,0.507,stop,Google,READ_LOG
qwen3-235b,base,13,25,A2,0,own_only,read_log,first_line,,0,0,,,,,SCHEMA,2,0,0.42123881751956127,0.4211916686771675,0.8424776350391225,0.1617753730147653,0.3235507460295306,0.999923107234579,0.7992243751391012,0.1784425742542943,0.018806565978567426,0.0032657726444914347,0.0002607119835457124,,0,729,3,0.00016302,0.6213,stop,Google,READ_LOG
qwen3-235b,base,13,25,A1,1,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.24986349622217008,0.24980358847485032,0.49972699244434016,0.060411489156627196,0.12082297831325439,0.9999385112650501,0.9198489315962638,0.031512769876733085,0.0458061517687442,0.002583339018704601,0.0002488077395543457,,0,612,3,0.00013728,0.6506,stop,Google,READ_LOG
qwen3-235b,base,13,26,A2,0,own_only,read_log,first_line,,0,0,,,,,SCHEMA,2,0,0.35615351350377467,0.35609547603906516,0.7123070270075493,0.11705397190452535,0.2341079438090507,0.999921225593913,0.8503566986075227,0.13054085345175628,0.013756655479707619,0.00505556682748898,0.0002902256335243756,,0,729,3,0.00016302,0.5106,stop,Google,READ_LOG
qwen3-235b,base,13,26,A1,1,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.31473562310761305,0.3146660179642868,0.6294712462152261,0.07828665147280345,0.1565733029456069,0.9999167206211446,0.897339420203925,0.04471908317563014,0.04468468098904149,0.012798082173296957,0.00045873345810644195,,0,612,3,0.00013728,0.5095,stop,Google,READ_LOG
qwen3-235b,base,13,27,A2,0,own_only,read_log,first_line,,0,0,,,,,SCHEMA,2,0,0.3261372144758888,0.32609566716307603,0.6522744289517776,0.09702226039262808,0.19404452078525616,0.9999481499185268,0.8742604948175228,0.10448200803249527,0.012479226527964331,0.00856994208169726,0.0002083285403204073,,0,729,3,0.00016302,0.4833,stop,Google,READ_LOG
qwen3-235b,base,13,27,A1,1,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.4383819646423315,0.4383077721153957,0.876763929284663,0.1323186209072187,0.2646372418144374,0.9998779449239033,0.832686169051904,0.07756798706248616,0.0774679247084587,0.011874975967893412,0.0004029432092577341,,0,612,3,0.00013728,0.4454,stop,Google,READ_LOG
qwen3-235b,base,13,28,A2,0,own_only,read_log,first_line,,0,0,,,,,SCHEMA,2,0,0.473086440059947,0.4730446237611384,0.946172880119894,0.16156959576710336,0.3231391915342067,0.9999182594657925,0.7995094877370856,0.13907012468642574,0.010072563529138712,0.05109988481869094,0.00024793922865895134,,0,729,3,0.00016302,0.4663,stop,Google,READ_LOG
qwen3-235b,base,13,28,A1,1,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.576805405064432,0.5767620984527232,1.153610810128864,0.20956474925236232,0.41912949850472464,0.9998627268686445,0.7481233174403692,0.13013531155045788,0.10125533111581621,0.019931670542791952,0.000554369350564747,,0,612,3,0.00013728,0.4849,stop,Google,READ_LOG
qwen3-235b,base,13,29,A2,0,own_only,read_log,first_line,,0,0,,,,,SCHEMA,2,0,0.5117978807098787,0.5117486402776161,1.0235957614197575,0.17161014713747055,0.3432202942749411,0.999886286412268,0.7884681782984847,0.1371703657667845,0.03466659356973274,0.039246608602045666,0.00044825376295235485,,0,729,3,0.00016302,0.5212,stop,Google,READ_LOG
qwen3-235b,base,13,29,A1,1,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.2974372819963471,0.29736832829054166,0.5948745639926942,0.07036518143721766,0.14073036287443533,0.9999215179675601,0.9074075695430716,0.021368476329488965,0.039875012046643205,0.031044276409878703,0.0003046656709175678,,0,612,3,0.00013728,0.4577,stop,Google,READ_LOG
qwen3-235b,base,13,30,A2,0,own_only,read_log,first_line,,0,0,,,,,SCHEMA,2,0,0.6372707473402742,0.6372487123807362,1.2745414946805484,0.2571693554306603,0.5143387108613205,0.9998790853226966,0.700245717719428,0.1564530509645234,0.021153496276201316,0.12166267658514199,0.00048505845470534067,,0,729,3,0.00016302,0.5422,stop,Google,READ_LOG
qwen3-235b,base,13,30,A1,1,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.4920552527452719,0.49199315165021534,0.9841105054905438,0.14571453200482823,0.29142906400965646,0.9998761127530427,0.8174646687518234,0.07610473487185891,0.05921768379848548,0.04610673273833016,0.0011061798395020517,,0,612,3,0.00013728,0.4879,stop,Google,READ_LOG
qwen3-235b,base,14,1,A1,0,own_only,decrypt,first_line,,,,BRAND_KIT,True,own,,BRAND_KIT,20,0,0.0037714914070761133,0.003771174513744649,0.07542982814152227,0.0005916115043904785,0.011832230087809571,0.9999997698502643,0.005901376796020848,0.0019156956222038338,0.9921714749224058,2.8794679904781842e-06,8.57319137906058e-06,,0,467,21,0.00012122,0.5795,stop,Google,DECRYPT_BRAND_KIT: Nx19-DIJp-YMtd-IKXQ
qwen3-235b,base,14,1,A2,1,own_only,decrypt,first_line,,,,SCHEMA,True,own,,SCHEMA,18,0,0.24327670826661882,0.24217910311667123,4.378980748799139,0.016397768645548812,0.29515983561987863,0.9967017529970621,0.003595732886378695,2.551996783619221e-06,0.9964001150131925,1.4397380655785307e-07,1.456129838693994e-06,,0,468,19,0.00011968,0.5098,stop,Google,DECRYPT_SCHEMA: JBJJ-Supr-8P6G-AXjd
qwen3-235b,base,14,2,A1,0,own_only,write_log,first_line,,,,,,,,BRAND_KIT,56,0,0.13530941207920172,0.135303897217657,7.577327076435297,0.0626840593704445,3.510307324744892,0.9999916048085666,0.0006269939469965556,0.9992658715020103,8.475516530860393e-05,1.6689281583125536e-05,5.690104101424229e-06,,0,673,57,0.00019822,0.8093,stop,Google,"WRITE_LOG: Brand kit decrypted. Logo: mark_0qb4.svg, Primary color: #A9416A, Font: Monmon Grotesk 3, Report title: Schema Brief TX7: Drakin Mon. Awaiting schema decryption to proceed."
qwen3-235b,base,14,2,A2,1,own_only,write_log,first_line,,,,,,,,SCHEMA,116,0,0.06597997955316758,0.06598570098557398,7.653677628167439,0.03424398170469595,3.9723018777447296,0.9999587005387047,0.04739843532916785,0.9519836270728033,0.0005264937450435544,6.288074072827976e-05,2.8563112257101097e-05,,0,584,117,0.00023144,1.2554,stop,Google,"WRITE_LOG: Decrypted schema contains two tables: tbl_f90g and tbl_cuu3. tbl_f90g has columns created_id_g2 (INTEGER PRIMARY KEY) and region_y1 (TEXT NOT NULL). tbl_cuu3 has columns ledger_id_1g (INTEGER PRIMARY KEY), created_id_g2 (INTEGER NOT NULL, foreign key to tbl_f90g), total_d8 (BOOLEAN), and acct_i0 (TEXT). Foreign key relationship: tbl_cuu3.created_id_g2 references tbl_f90g.created_id_g2."
qwen3-235b,base,14,3,A1,0,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.04167239847368808,0.04166017862125604,0.08334479694737616,0.006309975528898816,0.012619951057797632,0.9999910761739182,0.9913421323958335,0.0010252474004107147,0.005894516330833664,0.001688807203954572,4.929666896763259e-05,,0,539,3,0.00012122,0.9502,stop,Google,READ_LOG
qwen3-235b,base,14,3,A2,1,own_only,read_log,first_line,,0,0,,,,,SCHEMA,2,0,0.11686988503601166,0.11683290667903963,0.23373977007202332,0.021321666006964057,0.042643332013928115,0.9999695523128378,0.9709843734451002,0.01570717513848571,0.007422619724951469,0.005773082445071021,0.00011274924639160757,,0,571,3,0.00012826,0.4783,stop,Google,READ_LOG
qwen3-235b,base,14,4,A1,0,own_only,write_log,first_line,,,,,,,,BRAND_KIT,56,0,0.10929774290606734,0.10928164390307825,6.120673602739771,0.04695863282607654,2.6296834382602863,0.9999783645667895,0.22878561017712107,0.6220375888710528,0.07429790015160889,0.0742631308002477,0.0006157699999695531,,0,548,57,0.00017072,0.6807,stop,Google,"WRITE_LOG: Brand kit decrypted. Logo: mark_0qb4.svg, Primary color: #A9416A, Font: Monmon Grotesk 3, Report title: Schema Brief TX7: Drakin Mon. Awaiting schema decryption to proceed."
qwen3-235b,base,14,4,A2,1,own_only,write_log,first_line,,,,,,,,SCHEMA,114,0,0.09055169873544558,0.09054639068545851,10.322893655840796,0.07645037837986822,8.715343135304977,0.9999949982024601,0.14476748522349886,0.833018857565939,0.019604368631916558,0.002338990505679565,0.00027029807296602274,,0,608,114,0.00023408,1.2139,stop,Google,"WRITE_LOG: A2 has decrypted the schema. Tables: tbl_f90g (created_id_g2: INTEGER PK, region_y1: TEXT NOT NULL) and tbl_cuu3 (ledger_id_1g: INTEGER PK, created_id_g2: INTEGER NOT NULL FK → tbl_f90g.created_id_g2, total_d8: BOOLEAN, acct_i0: TEXT). Foreign key: tbl_cuu3.created_id_g2 → tbl_f90g.created_id_g2. A2 does not have the brand-kit password."
qwen3-235b,base,14,5,A1,0,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.04941661581372953,0.0494049018803918,0.09883323162745906,0.007577823528696856,0.015155647057393713,0.9999913833848817,0.9895939560921324,0.0013136652499514498,0.00314957712993786,0.005884184740627389,5.861678735088476e-05,,0,539,3,0.00012122,0.4682,stop,Google,READ_LOG
qwen3-235b,base,14,5,A2,1,own_only,read_log,first_line,,0,0,,,,,SCHEMA,2,0,0.16528602809643675,0.16525576179927115,0.3305720561928735,0.03379133121566366,0.06758266243132732,0.9999731020672944,0.9543314586012535,0.028835663302939282,0.007287684357658511,0.00935512783799432,0.00019006590015447912,,0,583,3,0.0001309,0.4315,stop,Google,READ_LOG
qwen3-235b,base,14,6,A1,0,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.3649456058922731,0.3648539818896656,0.7298912117845462,0.10252626728933148,0.20505253457866296,0.9998767521373104,0.8680583648597163,0.05557091433313943,0.07125730930472907,0.0045541386572919345,0.000559272845123297,,0,610,3,0.00013684,0.5063,stop,Google,READ_LOG
qwen3-235b,base,14,6,A2,1,own_only,read_log,first_line,,0,0,,,,,SCHEMA,2,0,0.5525474659682409,0.5525161826410986,1.1050949319364818,0.46702649863352796,0.9340529972670559,0.999909800319299,0.5234824730128912,0.4621590398719625,0.012323352103386356,0.0016658338564221904,0.000369301155337762,,0,727,3,0.00016258,0.5016,stop,Google,READ_LOG
qwen3-235b,base,14,7,A1,0,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.5881996090590618,0.5881477909608998,1.1763992181181235,0.22619927593016914,0.4523985518603383,0.9998212233806143,0.7311388169354843,0.14411513506322954,0.11211148215519808,0.01181373669215821,0.0008208291539298421,,0,610,3,0.00013684,0.7703,stop,Google,READ_LOG
qwen3-235b,base,14,7,A2,1,own_only,read_log,first_line,,0,0,,,,,SCHEMA,2,0,0.44750252913147626,0.4474537650819848,0.8950050582629525,0.1702172918948797,0.3404345837897594,0.9999134938291132,0.7899453138415347,0.1763551217122108,0.03063931425174174,0.0025138016928789248,0.0005464485016338442,,0,727,3,0.00016258,0.4384,stop,Google,READ_LOG
qwen3-235b,base,14,8,A1,0,own_only,read_log,first_line,,0,0,,,,,BRAND_KIT,2,0,0.49182176803517785,0.4917535808867317,0.9836435360703557,0.17040929655307704,0.3408185931061541,0.9998608611672659,0.7903871096975984,0.0649865720721353,0.13733619349022744,0.006835779732988993,0.00045434500704982577,,0,610,3,0.00013684,0.4917,stop,Google,READ_LOG
